,course_id,reviewer_name,rating,review_text,url
2392,prednaznachenie-delo-jizni,Алексей Б,5,"Павел прекрасный преподаватель. Мне очень понравился курс, переосмыслил многие вещи. Ошибки это хорошо, всегда нужно видеть хорошее и не бояться начинать. ",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=4
2393,prednaznachenie-delo-jizni,Anna R,5,"Было: всё как в тумане, постоянное чувство, как будто огрели подушкой по голове. Два года назад начала брать ответственность на себя - жить стало лучше, жить стало веселее.Стало: утвердилась в некоторых догадках, нашла для себя ""зелёный маркер"" - это правда очевидное-невероятное! Продолжаю двигать себя в  желаемом направлении.",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=4
2394,prednaznachenie-delo-jizni,Olga,5,Excellent course with a lot of interesting methods and tasks that are fully applicable to any workflow or process.,https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=7
2395,prednaznachenie-delo-jizni,Зырянова О О,5,"Спасибо большое за курс Павлу и всем, кто принимал в нем участие!Что было: состояние угнетенности, отчаяния, все описывается фразой - да гори оно синим пламенем!Стало: зеленый маркер здорово подсвечивает положительные моменты, ответственность в верном ее понимании увеличивает свободу действий, снова проснулась вера в себя, в свои мечты, пришло вдохновение, хорошее настроение.Главное открытие: культ ошибки. Это было для меня главным открытием. Особенно пример с кашей и Платоном сразил меня. Как можно научиться чему-либо, не попробовав сделать это? И еще одно открытие. Для действительно больших достижений нужна вера. В себя, в макаронного бога, во что угодно. Огромное спасибо еще раз! С нетерпением жду следующего курса! ",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=7
2396,prednaznachenie-delo-jizni,Северцова Е А,5,"узнала несколько интересных фишек, применение которых позволило уменьшись силу тревожности перед началом дела нового! Позволило разгрести старые дела! И посмотреть несколько рецептов приготовления ЛОСЯ!:) ",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=7
2397,prednaznachenie-delo-jizni,Shchennikova A,5,"Понравилась подача материала. По поводу результатов - время покажет, но думаю что для подкрепления буду переодически пересматривать материалы курса и рабочую тетрадь. Спасибо создателям - было интересно и положительно повлияло на сознание))",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=7
2398,prednaznachenie-delo-jizni,Семенова Е А,5,"Очень интересно и невероятно познавательно! Наконец-то, поняла, чем хочу заниматься и где мое место. Осталось только взять курс в этом направлении. Очень доходчивый и легкий для понимания материал и рассказан интересно. Очень рекомендую всем пройти!",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=7
2399,prednaznachenie-delo-jizni,Kaziev K K,5,очень понравилось все как то необычно! Только начал заниматься.,https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=7
2400,prednaznachenie-delo-jizni,Екатерина,5,"Было: Неуверенность в себе и своих возможностях, отсутствие каких-либо ориентиров, сомнение в пользе прохождения этого курса, вера в то, что я вряд ли когда-либо смогу отыскать свое дело жизни.Стало: Четко осознаю цель, пытаюсь подчеркивать лишь позитивные моменты, учусь не бояться ошибок и возможных рисков. Главное открытие: Зеленый маркер, игра ""Все цвета мира"", домашнее задание Дэвида Аллена.",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=7
2401,prednaznachenie-delo-jizni,Сергей И,5,"Было: Там, или не там я работаю и живу? Ту, или не ту профессию я выбрал? Наверное ту, раз жизнь меня сюда привела. В любом случае, мне уже поздно менять профессию. А может не поздно? Может попробовать? Но если я ошибусь, меня ведь сразу же ""прихлопнут"". Я хорошо делаю свою работу, но не люблю её, тем более в стране кризис и зарплаты на еду едва хватает. Почему кто-то работает не покладая рук изо дня в день и он ещё вечером полон энергии, а я каждый день выжат как лимон? Видимо, я не могу на это повлиять, такова жизнь. Ведь почти у всех так, значит это нормально. Ну так у меня хоть что-то есть, а если я решу переехать в другую страну, то может вообще ничего не остаться. Я заложник ситуации. И всё это из-за плохих руководителей страны и предприятий, которые довели страну до такого. Да и вообще весь наш народ странный какой-то. Ну подождём немного, может со временем всё изменится к лучшему...Стало: 1 Я занимаюсь не тем, что мне нравится и в этом сам же виноват; 2 Для того, чтобы изменить свою жизнь, было принято решение переехать в другую страну и поменять профессию. Для этого мне необходимо завершить все текущие дела, осуществить переезд и закончить несколько курсов для приобретения новой профессии. А теперешняя профессия поможет мне оплатить это всё; 3 Теперь я знаю свои сильные стороны и буду это учитывать при разработке стратегий; 4 Также я научился видеть хорошие и полезные качества в других людях. Теперь будет проще подобрать себе команду; 5 Каждая моя ошибка (неудача) - это опыт, неотъемлемая часть обучения и ещё один шаг к цели.Главное открытие: Их много. В каждой главе узнаёшь что-то, что делает тебя ближе к себе самому. Иными словами, этот курс - дорога в другой мир!!!",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=9
2402,prednaznachenie-delo-jizni,Edmon M,5,My regards to the Author. I definitely found value. ,https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=9
2403,prednaznachenie-delo-jizni,Sergey S,1,Инфобизнесмен как он есть. ,https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=9
2404,prednaznachenie-delo-jizni,Andrew M,5,"Было:  Отсутствие понимания, как перестать откладывать дела.Стало: Понимаю, какие инструменты меня мотивируют на действия. но понял, что нет цели от которой горят глаза, чтобы ее реализовать.Главные открытия: Правило зеленого маркера, ответственность на себя, культ ошибки.",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=9
2405,prednaznachenie-delo-jizni,aleksey.boyar@arcelormittal.com,5,интересно,https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=9
2406,prednaznachenie-delo-jizni,Anvarjonov N,5,"It was awesome. I could learn a lot of things. This course was helpful at the present moment because I was not sure what to do with my life in the future. I used to be afraid of making mistakes and always looking for excuses. Hwoever, now I know how to act in order to achieve what you want to achieve. Nobody is insured and given any guarantees that you will successful in a particular field. Therefore, ",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=9
2407,prednaznachenie-delo-jizni,Смирнова О,1,Банально и скучно. Для МИФИ просто позор.,https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=9
2408,prednaznachenie-delo-jizni,Anastasia N,5,"Было: боязнь открыть собственное делоСтало: собрала команду из 5 человек и теперь мы все вместе работаем над запуском. уже есть первые клиенты, параллельно поступила в магистратуру в Амстердам.Главное открытие: я научилась брать всю ответственность на себя, не боятся ошибаться и готова к любым поворотам в жизни. Огромное спасибо вам, Павел! Жду сегодняшнего вебинара :) я верю в себя и вижу, как у меня все получается :)",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=9
2409,prednaznachenie-delo-jizni,Карамышева К М,5,"Отличный курс! Позитив, юмор, самокритика, самоирония, саморазвитие Вам обеспечены. Советую пройти даже тем, кто уверен в том, что своё предназначение уже нашёл.",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=9
2410,prednaznachenie-delo-jizni,Ekaterina,5,Отличный курс и прекрасный преподаватель!,https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=9
2411,prednaznachenie-delo-jizni,Дворнядкин А А,5,Было: нехватка знаний и инструментов.Стало: получил инструменты для движения и знания формирующие успешных людей.Главное событие: больше ответственности - больше свободы. ,https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=9
2412,prednaznachenie-delo-jizni,Макаревич Н Н,5,Спасибо! Жду следующий курс :)Буду внедрять все услышанное в жизнь,https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=9
2413,prednaznachenie-delo-jizni,Olga S,5,"Курс крутой. Во-первых, все очень полезно и по делу: много практических примеров, заданий и идей на подумать. Во-вторых, классная подача материала - Павел с легкостью и юмором объясняет сложные смысловые конструкции. И, в-третьих, курс явно рассчитан на таких ленивых людей, как я. Обычно у меня плохо с онлайн обучением - мне становится скучно через пару видеоуроков и я ""отваливаюсь"". Но в этом курсе лекции и практические задания хорошо сбалансированы, разбавлены тестами и даже есть интервью с экспертами. Поэтому хочется досмотреть до конца.",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=9
2414,prednaznachenie-delo-jizni,Lena J,5,"Было: Желание измениться, лень, некоторая аппатия к жизни, трата времени на негатив, пустые занятия. Нет направления.Стало: Сейчас просвет. Оознанность присутствует. Сделала пару шагов к цели (долго откладывала). Практики держат в тонусе. Есть желание познакомиться с улучшенной версией себя.Главное открытие: Похоже ,такими заморочками страдаю не только я. ""Лоси"" повсюду)) Как замечательно что есть такой курс! И спасибо Павлу( и раньше слушала его лекции по другим темам) а здесь нашла то, чего не доставало для рывка в нужном направлении. ",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=9
2415,prednaznachenie-delo-jizni,Алексей,2,"Сложилось ощущение, что мне как будто хотят помочь, но как-то грубо. Может кому-то этот курс в самый раз, но я отписываюсь.",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=9
2416,prednaznachenie-delo-jizni,Liza P,5,"Спасибо большое за курс! Во-первых, спасибо Павлу за его харизматичное преподнесение материала. Всегда с удовольствием смотрю его курсы и видео-материалы. Во-вторых, хочу посоветовать всем, кто стоит на пороге перемен в жизни и ищет возможности измениться к лучшему. Этот курс помог мне пересмотреть свое свободное время, свои цели и чуть-чуть приблизиться к тому делу жизни, которое  сделает меня счастливее. Впереди еще много работы, но те задания, которые были в курсе, я с удовольствием практикую в жизни. В общем, рекомендую! Огромное спасибо создателям. Жду новые части!",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=7
2417,prednaznachenie-delo-jizni,Sergey,5,Отличный курс! При честной работе очень эффективен. ,https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=7
2418,prednaznachenie-delo-jizni,Gubanova M,5,"Если появились сомнения в том, счастливы ли Вы, что делать, чтобы обрести ощущение правильности направления жизненной энергии, то этот курс - хороший кирпичик в фундаменте будущих перемен. Однако, сам курс и его прохождение за Вас работать не будут, нужно иметь мужество начать делать и что-то менять. Первый шаг самый трудный, данный курс поможет сдвинуть многотонный состав одним легким толчком (пинком?). Удачи!",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=7
2419,prednaznachenie-delo-jizni,Anzhelika T,5,"Очень полезный курс, наглядно и интересно изложено. Спасибо!",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=7
2420,prednaznachenie-delo-jizni,Azhar,5,"Огромное спасибо за курс! Я как раз искала силы начать дело своей жизни! И наконец начала больше верить в свои силы! Очень верю, что скоро все получится!)",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=7
2421,prednaznachenie-delo-jizni,Первушина М,5,"Курс полезен всем, так как содержит не только практические рекомендации в поиске дела жизни, но и полезные советы для нашей повседневной жизни. Материал подается понятно и интересно, слушая видео-лекции я отдыхала душой и очень много улыбалась! Спасибо за это!",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=7
2422,prednaznachenie-delo-jizni,Ольга Н Р,4,"Мне все понравилось. Павлу Кочкину отдельное спасибо за мотивацию. Я с огромным интересом ждала новые задания. Жаль, что сертификат не могу получить(((.",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=7
2423,prednaznachenie-delo-jizni,Julia V,5,"Хороший курс для тех, кто задается вопросом "" как найти себя"" или ""кто я"".Много практических инструментов, которые отрезвляют мозг и включают режим осознанности.Легкая подача информации, жизненные примеры и практика при внедрении дадут свои плоды.Ведь все работает, когда работаешь ТЫ.",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=7
2424,prednaznachenie-delo-jizni,Anna S,5,Курс очень полеен!,https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=9
2425,prednaznachenie-delo-jizni,Altay M,5,"Прослушал курс на одном дыхании. Легко, просто и доступно о сложном. Очень много практических заданий, которые на самом деле полезны. Плюс несколько инструментов - позволяющих под другим углом посмотреть на себя и свою жизнь. Жду продолжения. ",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=9
2426,prednaznachenie-delo-jizni,MilaNa K,5,"Было: ленивый овощ, страдающий от того, что он ленив.Стало: я знаю, что только я в ответе за то, где я сейчас. Если ты понимаешь, что хочешь от жизни - на твоем пути нет препятствий. Курс будоражит головной мозг и меняет восприятие мира. Меня ждут великие дела. Думаю, курс вам тоже понравится. ",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=9
2427,prednaznachenie-delo-jizni,Alla S,5,-,https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=9
2428,prednaznachenie-delo-jizni,Лобанова И,5,Потрясающий курс с очень харизматичным лектором. Курс раскрывает психологию нерешительности в достижении целей и мотивирует к действиям. Надеюсь продолжение не заставит себя ждать.,https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=9
2429,prednaznachenie-delo-jizni,Анна О,5,"Курс понравился, ролики мотивирующие, вот только один ""большой минус"" - надо сделать ""заметки на салфетках"" электронными, чтобы можно с телефона было заполнять.Так как сейчас многим даже некогда найти бумажку и ручку, а телефон всегда под рукой. Да и как то трудно в метро ехать и заполнять бумажный вариант.",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=9
2430,prednaznachenie-delo-jizni,Алифанов А В,5,"Хороший, бодрящий курс",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=9
2431,prednaznachenie-delo-jizni,Светлана,5,"Хочу поблагодарить автора  вдохновителя Павла и всю команду курса за отличное дело, которое вы сделали! Очень помогает разобраться в себе и дает  работающие инструменты для этого дела.   Отдельное спасибище за искрометный юмор, живейший способ подачи сложнейшего материала, удовольствие от проделанной совместной работы.  Надеюсь на скорейшее продолжение сотрудничества.",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=9
2432,prednaznachenie-delo-jizni,Любовь,5,"Было много моментов, которые помогли пересмотреть свою жизнь и сделать выводы.Спасибо авторам!",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=9
2433,prednaznachenie-delo-jizni,Yulia V,5,Курс мне очень помог. Мотивирует перейти от пассивного созерцания своей жизни к активным действиям. Главное открытие: больше ответственности=больше свободы. До прохождения курса я думала ровно наоборот. Я теперь не боюсь.,https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=9
2434,prednaznachenie-delo-jizni,Boris F ,5,"Хороший мотивирующий и корректирующий курс. Особенно
понравилось стремление авторов на протяжении всего курса вовлекать участников в
групповую работу. Тем не менее, в случае углубления подобных курсов на
следующих ступенях в какие-либо нетрадиционные методы рекомендовал бы всегда
подходить к этому достаточно критически. ",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=7
2435,prednaznachenie-delo-jizni,Черняк Е,5,Очень вдохновляет и открывает глаза.,https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=7
2436,prednaznachenie-delo-jizni,Anel S,5,"Курс очень понравился! Материал дается последовательно, очень легко и в увлекательно.Было: бесконечные переживания как и куда я выйду после декрета работать, просто паника. Сейчас: прохожу различные курсы, выделила время для практики, тренируюсь с пространстве и перед зеркалом.Надеюсь , что будет: выйду на желаемое место работы без дополнительных волнений, буду каждый раз усложнять свои задачи, как и было рекомендовано в курсе .",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=7
2437,prednaznachenie-delo-jizni,Leonid E,5,Очень интересный курс и хорошая подача. Может придать импульс вам в направлении вашей цели. С нетерпением жду следующей части. ,https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=7
2438,prednaznachenie-delo-jizni,Natalia S,5,"Курс понравился невероятно. К курсу привели события в жизни, когда рухнули все планы на будущее, пришлось выстраивать новую версию. Курс дал невероятную мотивацию, веру в собственные цели, возможность построить новые детальные планы, а также четкое понимание того, что ""все, что ни делается, все - к лучшему"". А страх перед стартом нового пропал после осознания, что худшее, что со мной точно однажды случиться - это смерть, следовательно, выстраивать свою жизнь я могу абсолютно любым образом, не боясь ошибиться, не боясь упасть, подняться, и двигаться дальше в перед, к той жизни, которую я хочу и за которую я сама могу взять ответственность.",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=7
2439,prednaznachenie-delo-jizni,Alla D,5,"Благодарю курсу, нашла ответы на вопросы. Во время прохождения курса, вспомнила любимое с детства дело, которым решила попробовать заняться) Огромное спасибо!",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=7
2440,prednaznachenie-delo-jizni,Irina,5,"Полезный курс, интересный формат, результативность и эффективность. Было: депрессия, ""забыла"" о своих сильных сторонах, концентрация на негативе. Стало: больше уверенности в себе и доверия себе. Лучшее приобретение: правило зеленого маркера. Благодарю!",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=7
2441,prednaznachenie-delo-jizni,Барабанова Е С,5,"Благодарю авторов за данный курс: за подачу информации в таком интересном формате, за новые отрытые горизонты и за то, что Вы делаете этот мир лучше. Несомненно рекомендую прохождение этого познавательного и мотивационного курса!",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=7
2442,prednaznachenie-delo-jizni,Maria P,5,"Этот курс помог мне начать разбираться в себе, помог осознать, что пора брать всю ответственность на себя, не перекладывая все на обстоятельства. Курс научил, что ошибаться - это хорошо, что в жизни есть много приятных моментов, нужно только начать концентрироваться на них. И самое главное, нужно всегда оставаться верным самому себе и жить так, как хочется, а не так как нужно. ",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=8
2443,prednaznachenie-delo-jizni,Галина Г,5,"Просмотрев видео и ответив на вопросы 1 модуля , начинаешь задумываться, что в твоей жизни все однообразно и серо,  и понимаешь что все зависит от тебя самого , что ты сам можешь все изменить все поменять, единственное только пока еще я не знаю как это сделать, надеюсь данный курс поможет мне найти пути решения данных задач, которые помогут прийти к поставленной цели! ",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=8
2444,prednaznachenie-delo-jizni,Egorova A,5,"Было: сложно начинать дела, надо было долго собиратьсяСтало: не нужно время для раскачки, трачу меньше времени на пустоеГлавное открытие: практика ""светофор"" и ""зеленый маркер""",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=8
2445,prednaznachenie-delo-jizni,Roman K,5,"прекрасный курс, я узнал много нового. Можно добиться всего, надо только хотеть и делать, делать, делать.",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=8
2446,prednaznachenie-delo-jizni,Abdrakhmanov M,5,Курс отличный! Ждем следующей части!,https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=8
2447,prednaznachenie-delo-jizni,Andrey M,5,"На курсе нашел полезные инструменты для того, чтобы лучше понять себя, свои желания и возможности. Доволен, что прошел.",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=8
2448,prednaznachenie-delo-jizni,Иванова А,5,"Курс очень хороший, хочется продолжения, больше узнать о себе и о своем настоящем предназначении! Всем советую, кто ещё не нашел себя, но очень хочет найти!) ",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=8
2449,prednaznachenie-delo-jizni,Анна П,5,"Было: Вялотекущий поиск любимого дела после 5 лет декретов, с ежедневными ""более важными"" делами.Стало: Появилось понимание направляния движения и развития дальше, сформулировала чего же на самом деле хочу, начала двигаться в этом направлении.Главное открытие: Дорогу осилит идущий. Если ничего не делать ежедневно и откладывать на потом, мечта так и останеться мечтой!",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=8
2450,prednaznachenie-delo-jizni,Juli K,5,"Было: непринятие ответственности за свои решения.Стало: поняла, что такое ответственность и что ""лось"" - это не ко мне)Главное: понравилась информация о ""лосях"" и зеленом маркере! Спасибо. Хочу на следующий курс!!!",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=7
2451,prednaznachenie-delo-jizni,Евгения С,5,"Отличный курс, очень живой, интересный и с чувством юмора. Продолжение будет? ",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=7
2452,prednaznachenie-delo-jizni,Antel M,5,"Было: Я постоянно переносил важные дела в пользу мимолетных развлечений.  И от этого много нервничал.Стало: Сейчас я успеваю сделать все необходимое для меня. ТО, чего я действительно хочу. И я засыпаю с улыбкой =)Главное открытие: Я открыл свой потенциал. Узнал, что я действительно могу много делать. Самая полезная практика, на мой взгляд ""Светофор"". И Практика с поиском цветов.",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=8
2453,prednaznachenie-delo-jizni,Сорокин А Ю,5,"Мне понравился курс) спасибо Большое, буду стараться исправлять себя в лучшую сторону",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=8
2454,prednaznachenie-delo-jizni,Artem,5,"Было: Помните, когда Джек Воробей смотрит на компас и он крутится хаотично? Примерно бывают такие моменты в жизни.
Стало: Добавилась уверенность в том, что делаешь, то что ошибаются все и бездействие (отсутствие принятия решения) есть грубая ошибка. Зеленый маркер действительно помогает сосредоточиться на успехах и двигаться дальше к целям.
Главное открытие: Правило зеленого маркера. Ответственность=свобода. Пример с машиной и светофором очень наглядна.
Очень вдохновляющий курс, с простыми инструментами, которые действительно работают! Спасибо!
",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=8
2455,prednaznachenie-delo-jizni,Москова Л,5,Замечательный курс!!! Жду продолжение,https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=8
2456,prednaznachenie-delo-jizni,Жанна Б,5,"Спасибо большое! Очень интересный курс, легко воспринимается , много материала подали очень просто и запоминаемо! Очень рекомендую!",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=8
2457,prednaznachenie-delo-jizni,Екатерина,5,"Лучшего курса я еще не встречала!Было: я совершенно потерялась в жизни, ушла с ненавистной работы и обнаружила, что не понимаю, как быть дальше, настолько было плохоСтало: Павел рассказал о простых правилах, которым нужно следовать, как найти себя и выбрать наилучший вариант развития событий. Теперь я вижу, куда идти, ничего не боюсь и смело двигаюсь только вперед!",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=8
2458,prednaznachenie-delo-jizni,Anna G,5,Спасибо огромное за курс. Все заметки на салфетке испещрила маленькими заметками и советами. Нашла интересный тайм тракер toggl. Можете советовать его в дальнейшем для любителей электроносителей. Теперь осталось самое трудоемкое- воплотить советы в реальность.,https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=8
2459,prednaznachenie-delo-jizni,milyausha y,5,"замечательный курс, с очень приятным ведущим, которого приятного слушать. Дает четкие рекомендации и примеры, способы решения и ответы на вопросы.",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=10
2460,prednaznachenie-delo-jizni,Иванова Е С,5,"Открыла для себя новые пути решения своих проблем, лучше узнала себя и поняла, что мне нужно. Очень доброжелательный, легкий курс! Спасибо за Вашу работу!",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=10
2461,prednaznachenie-delo-jizni,Panasyuk D,5,"Вдохновляющий курс. Очень понравились подобранные материалы, например, интервью с Дэвидом Алленом и выступление Стива Джобса. Эттот курс как бы собрал разрозненные знания и полезные идеи которые я раньше встречала, а также подарил новый взгляд на многие вещи. ",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=10
2462,prednaznachenie-delo-jizni,Maltseva O,5,"В процессе прохождения курса окончательно убедилась в необходимости изменения вектора движения в профессиональной сфере. Спасибо!   Страшно, нет никаких гарантий, но надо двигаться вперед. Я стала немного смелее и уверенней в себе.",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=10
2463,prednaznachenie-delo-jizni,Павел А,5,Было: неопределенность))))),https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=10
2464,prednaznachenie-delo-jizni,Алексей А Г,5,"Уже проходил несколько он-лайн курсов у вас на платформе. До личного ""предназначения"" пока не созрел, но много работаю над этим удаленно. Думаю, что в этом году решусь на личное присутствие и обучение. Спасибо всей вашей команде. Очень рад,что ваш курс появился и на этом сервисе. Как закончу его, напишу, если там будут какие-то ошибки, неточности. Удачи.",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=10
2465,prednaznachenie-delo-jizni,Анастасия В,5,"Спасибо большое от души Павлу! Поняла что все еще хуже, чем я предполагала, и, откровенно говоря, я нахожусь в заднице. Вместе с тем пришло и понимание что так дальше нельзя. Конкретные рекомендации, все положено на блюдечке и понятно, непонятно только почему сами люди не доходят до этих мыслей, настолько они естественны и логичны. С нетерпением жду следующую часть курса. А у меня некоторые сдвиги уже наметились ;) Еще спустя 6 лет опозданий я научилась приходить вовремя на работу. Ура ) Спасибо!",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=10
2466,prednaznachenie-delo-jizni,Климовец С А,5,"Было: много времени занимался одним и тем же, не знал с чего начать и куда двигаться.Стало: Пробую каждый день что-то новое, решил что то что мне нравится главное в моем деле. Перестал бояться неудачи, больше стал жить одним днем.Главное открытие: зона комфорта - только изменив свои привычки и выйдя в дискомфортное состояние можно измениться.",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=10
2467,prednaznachenie-delo-jizni,Vladimir S,5,"Рекомендую курс всем, кто хочет начать действовать. Много интересных практических заданий, которые не сложно выполнять. Отличные инструменты и подача материала. Благодарю за обучение.Было: Ставил цели на бумаге со сроками, но до реализации доходило одно дело из 5.Стало: Увидел причины откладывания дел на потом, понял, что гарантий успеха нет, нужно действовать и получать любой результат. Главное открытие: Гарантий нет, поэтому можно не переживать. Действовать нужно в любом случае. Консервативный сценарий вызывает неприятные чувства :) Всегда буду двигаться вперёд.",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=8
2468,prednaznachenie-delo-jizni,Шонанов Р Ж,5,"Было:  Жил  одним и тем же; дом-работа-дом. Повседневная скучная рутина.Стало:  Каждый день стараюсь находить для себя что-то новое интересное. Чувствую нехватку времени, стал ценить собственное время, а не то что раньше. Хочу учиться, знать больше для достижения своей цели.Главное открытие: ""Культ ошибки"" и жизнь полна выборов.",https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=8
2469,prednaznachenie-delo-jizni,Машинская Ю,5,Спасибо за отличный курс!,https://www.coursera.org/learn/prednaznachenie-delo-jizni/reviews?page=8
